Player_Name,Season,Total_Minutes,FG,FGA,FT,FTA,TRB,AST,PTS,PTOV,SFD,PGA,AND1,PER,TS%,USG%,WS,BPM,VORP,ORtg
Caris LeVert  ,2021,0.4396581197,0.6517857143,0.7236842105,0.3163265306,0.3089430894,0.2692307692,0.4444444444,0.5835866261,0.2304526749,0.2337662338,0.2982005141,0.219047619,0.5140562249,0.5644329897,0.6493055556,0.2432432432,0.4947368421,0.2843137255,0.4117647059
Caris LeVert  ,2020,0.3863247863,0.5892857143,0.6798245614,0.3163265306,0.3577235772,0.2435897436,0.3760683761,0.537993921,0.2386831276,0.2337662338,0.2457583548,0.2571428571,0.4457831325,0.5206185567,0.6770833333,0.1945945946,0.4578947368,0.2450980392,0.3382352941
Caris LeVert  ,2019,0.295042735,0.4375,0.4956140351,0.2142857143,0.2520325203,0.2179487179,0.3333333333,0.3860182371,0.1481481481,0.1584415584,0.2005141388,0.180952381,0.3975903614,0.5077319588,0.4861111111,0.2054054054,0.4842105263,0.2549019608,0.3823529412
Caris LeVert  ,2018,0.5688888889,0.375,0.4210526316,0.193877551,0.2113821138,0.2115384615,0.358974359,0.3373860182,0.341563786,0.2311688312,0.3681233933,0.2857142857,0.3694779116,0.5489690722,0.4340277778,0.2378378378,0.4315789474,0.2549019608,0.3529411765
Caris LeVert  ,2017,0.3545299145,0.2410714286,0.2587719298,0.1224489796,0.1300813008,0.1858974359,0.1623931624,0.2188449848,0.1481481481,0.1090909091,0.1388174807,0.06666666667,0.2931726908,0.6288659794,0.2291666667,0.2108108108,0.4157894737,0.2254901961,0.4117647059
Kira Lewis Jr. ,2024,0.02222222222,0.08035714286,0.1096491228,0.0612244898,0.05691056911,0.03205128205,0.1111111111,0.06686930091,0.03703703704,0.03116883117,0.04575835476,0.0380952381,0.1445783133,0.3324742268,0.2951388889,0.1135135135,0.1684210526,0.1666666667,0.3088235294
Kira Lewis Jr. ,2023,0.01196581197,0.1160714286,0.1184210526,0.08163265306,0.07317073171,0.05769230769,0.07692307692,0.1094224924,0.02057613169,0.02337662338,0.02673521851,0.01904761905,0.3815261044,0.7010309278,0.3368055556,0.1459459459,0.4578947368,0.2058823529,0.5735294118
Kira Lewis Jr. ,2022,0.04820512821,0.1964285714,0.2324561404,0.04081632653,0.0406504065,0.07692307692,0.1709401709,0.1489361702,0.07818930041,0.01558441558,0.06066838046,0.01904761905,0.1927710843,0.3969072165,0.4270833333,0.1081081081,0.2631578947,0.1764705882,0.25
Kira Lewis Jr. ,2021,0.2406837607,0.1875,0.2368421053,0.08163265306,0.07317073171,0.05769230769,0.1965811966,0.1641337386,0.08641975309,0.05194805195,0.1491002571,0.01904761905,0.2128514056,0.425257732,0.2881944444,0.1621621622,0.2947368421,0.1666666667,0.3970588235
Rashard Lewis  ,2014,0.2635897436,0.1160714286,0.1359649123,0.04081632653,0.0487804878,0.08974358974,0.08547008547,0.1063829787,0.07818930041,0.03376623377,0.07043701799,0.0380952381,0.2289156627,0.574742268,0.1423611111,0.2054054054,0.4578947368,0.2352941176,0.3823529412
DeAndre Liggins  ,2017,0.1972649573,0.05357142857,0.06578947368,0.04081632653,0.0487804878,0.08333333333,0.07692307692,0.04559270517,0.08230452675,0.04935064935,0.06786632391,0.05714285714,0.1004016064,0.4226804124,0.05555555556,0.1405405405,0.3578947368,0.1960784314,0.1911764706
Damian Lillard  ,2024,0.8133333333,0.6339285714,0.7324561404,0.6632653061,0.5691056911,0.2564102564,0.5982905983,0.7082066869,0.5679012346,0.4805194805,0.6277634961,0.3333333333,0.5863453815,0.7164948454,0.6388888889,0.5297297297,0.5842105263,0.4607843137,0.6029411765
Damian Lillard  ,2023,0.651965812,0.8303571429,0.8728070175,0.8979591837,0.7804878049,0.2820512821,0.6239316239,0.9483282675,0.5720164609,0.5194805195,0.5177377892,0.4095238095,0.8714859438,0.8582474227,0.8263888889,0.6,0.8473684211,0.6764705882,0.6911764706
Damian Lillard  ,2022,0.2926495726,0.6607142857,0.798245614,0.5612244898,0.5040650407,0.2371794872,0.6239316239,0.6990881459,0.2427983539,0.1376623377,0.2586118252,0.07619047619,0.5421686747,0.6134020619,0.6701388889,0.2054054054,0.5421052632,0.2843137255,0.4852941176
Damian Lillard  ,2021,0.7514529915,0.7767857143,0.8377192982,0.6836734694,0.5853658537,0.2435897436,0.641025641,0.8449848024,0.5884773663,0.4571428571,0.6447300771,0.3047619048,0.8273092369,0.8015463918,0.7430555556,0.6756756757,0.8052631579,0.6862745098,0.6764705882
Damian Lillard  ,2020,0.7774358974,0.8214285714,0.8596491228,0.7142857143,0.6341463415,0.25,0.6837606838,0.8814589666,0.5514403292,0.4311688312,0.6498714653,0.3904761905,0.8795180723,0.8118556701,0.7048611111,0.7405405405,0.8684210526,0.7745098039,0.6911764706
Damian Lillard  ,2019,0.9018803419,0.7321428571,0.8070175439,0.6020408163,0.5203252033,0.2692307692,0.5897435897,0.7537993921,0.621399177,0.4207792208,0.6503856041,0.3333333333,0.7510040161,0.7113402062,0.6701388889,0.7675675676,0.8105263158,0.7843137255,0.6176470588
Damian Lillard  ,2018,0.8444444444,0.7321428571,0.8157894737,0.693877551,0.6016260163,0.2628205128,0.5641025641,0.7872340426,0.5514403292,0.4909090909,0.569151671,0.3142857143,0.8112449799,0.7268041237,0.7152777778,0.7945945946,0.8526315789,0.8137254902,0.6029411765
Damian Lillard  ,2017,0.8526495726,0.7589285714,0.8333333333,0.6632653061,0.593495935,0.2884615385,0.5042735043,0.7902735562,0.5226337449,0.5454545455,0.5321336761,0.4476190476,0.7670682731,0.706185567,0.7465277778,0.6756756757,0.7368421053,0.6666666667,0.5735294118
Damian Lillard  ,2016,0.8464957265,0.7053571429,0.8289473684,0.5612244898,0.5040650407,0.2307692308,0.5811965812,0.7325227964,0.695473251,0.4441558442,0.6231362468,0.3523809524,0.6907630522,0.6391752577,0.7395833333,0.6108108108,0.7052631579,0.6176470588,0.5
Damian Lillard  ,2015,0.9316239316,0.6160714286,0.6929824561,0.4285714286,0.3983739837,0.2692307692,0.5299145299,0.6079027356,0.5637860082,0.4077922078,0.6025706941,0.3428571429,0.6305220884,0.6391752577,0.5868055556,0.6864864865,0.7210526316,0.6764705882,0.4852941176
Damian Lillard  ,2014,0.9357264957,0.5714285714,0.6622807018,0.4591836735,0.4227642276,0.1987179487,0.4786324786,0.5987841945,0.5185185185,0.4363636364,0.5480719794,0.2476190476,0.546184739,0.6597938144,0.5208333333,0.6324324324,0.6421052632,0.5784313725,0.5441176471
Jeremy Lin  ,2019,0.4225641026,0.2589285714,0.2850877193,0.2448979592,0.2276422764,0.1282051282,0.264957265,0.2613981763,0.3086419753,0.1766233766,0.2796915167,0.09523809524,0.3413654618,0.6340206186,0.4097222222,0.227027027,0.3578947368,0.1862745098,0.4264705882
Jeremy Lin  ,2017,0.2335042735,0.4107142857,0.451754386,0.3265306122,0.3170731707,0.2179487179,0.4358974359,0.4103343465,0.2098765432,0.1376623377,0.2159383033,0.08571428571,0.5702811245,0.6546391753,0.5763888889,0.227027027,0.5789473684,0.2843137255,0.4411764706
Jeremy Lin  ,2016,0.6317948718,0.3125,0.3728070175,0.3163265306,0.3008130081,0.1794871795,0.2564102564,0.3252279635,0.2674897119,0.2831168831,0.2848329049,0.1428571429,0.3534136546,0.5721649485,0.4236111111,0.3027027027,0.4263157895,0.2450980392,0.3382352941
Jeremy Lin  ,2015,0.5835897436,0.3035714286,0.350877193,0.2959183673,0.2926829268,0.141025641,0.3931623932,0.3100303951,0.3621399177,0.2701298701,0.3758354756,0.08571428571,0.4257028112,0.5850515464,0.4131944444,0.2594594595,0.4526315789,0.2745098039,0.3676470588
Jeremy Lin  ,2014,0.6338461538,0.3482142857,0.3728070175,0.3163265306,0.3008130081,0.141025641,0.3504273504,0.3495440729,0.4320987654,0.2311688312,0.3537275064,0.1428571429,0.3734939759,0.6701030928,0.3611111111,0.3513513514,0.4631578947,0.2843137255,0.4411764706
Nassir Little  ,2024,0.08820512821,0.08928571429,0.08771929825,0.04081632653,0.0325203252,0.08333333333,0.04273504274,0.07294832827,0.03703703704,0.01818181818,0.02673521851,0.02857142857,0.1967871486,0.6701030928,0.1354166667,0.1513513514,0.3157894737,0.1862745098,0.5147058824
Nassir Little  ,2023,0.2652991453,0.1964285714,0.2105263158,0.0612244898,0.07317073171,0.141025641,0.07692307692,0.170212766,0.06172839506,0.05714285714,0.0616966581,0.05714285714,0.2088353414,0.6262886598,0.2083333333,0.1513513514,0.3157894737,0.1666666667,0.4264705882
Nassir Little  ,2022,0.3035897436,0.2857142857,0.2938596491,0.1632653061,0.1788617886,0.3333333333,0.1111111111,0.2674772036,0.06172839506,0.1142857143,0.07455012853,0.1142857143,0.3413654618,0.6778350515,0.2013888889,0.2054054054,0.4,0.2156862745,0.5294117647
Nassir Little  ,2021,0.1504273504,0.1160714286,0.1184210526,0.08163265306,0.07317073171,0.1474358974,0.04273504274,0.1094224924,0.02057613169,0.05454545455,0.03033419023,0.05714285714,0.265060241,0.7139175258,0.1319444444,0.172972973,0.3315789474,0.1862745098,0.6176470588
Nassir Little  ,2020,0.1275213675,0.09821428571,0.100877193,0.0612244898,0.07317073171,0.1217948718,0.04273504274,0.07902735562,0.0329218107,0.05194805195,0.02724935733,0.05714285714,0.1847389558,0.4974226804,0.1284722222,0.1459459459,0.2894736842,0.1764705882,0.4264705882
Isaiah Livers  ,2024,0.09196581197,0.125,0.1842105263,0.05102040816,0.06504065041,0.108974359,0.09401709402,0.1215805471,0.02469135802,0.01818181818,0.02982005141,0.009523809524,0.004016064257,0.381443299,0.09375,0.1081081081,0.1315789474,0.1470588235,0.25
Isaiah Livers  ,2023,0.3415384615,0.1785714286,0.2061403509,0.0612244898,0.06504065041,0.1538461538,0.06837606838,0.1732522796,0.04938271605,0.03896103896,0.0498714653,0.01904761905,0.1365461847,0.6572164948,0.06597222222,0.1675675676,0.3473684211,0.1862745098,0.5
Isaiah Livers  ,2022,0.06256410256,0.1696428571,0.1710526316,0.0612244898,0.05691056911,0.1666666667,0.09401709402,0.1641337386,0.02880658436,0.01818181818,0.02724935733,0.009523809524,0.2449799197,0.8170103093,0.08333333333,0.1513513514,0.3947368421,0.1960784314,0.5735294118
Shaun Livingston  ,2019,0.2622222222,0.125,0.1096491228,0.0612244898,0.06504065041,0.08974358974,0.1538461538,0.09118541033,0.1028806584,0.06493506494,0.1403598972,0.06666666667,0.2690763052,0.6262886598,0.06944444444,0.2216216216,0.4210526316,0.2156862745,0.5735294118
Shaun Livingston  ,2018,0.3176068376,0.1875,0.1754385965,0.07142857143,0.07317073171,0.08974358974,0.1709401709,0.1367781155,0.1563786008,0.08571428571,0.1645244216,0.1238095238,0.265060241,0.5695876289,0.2291666667,0.2108108108,0.3105263158,0.1666666667,0.4264705882
Shaun Livingston  ,2017,0.3914529915,0.1785714286,0.149122807,0.0612244898,0.06504065041,0.1025641026,0.1538461538,0.1246200608,0.1563786008,0.08051948052,0.1619537275,0.1047619048,0.2048192771,0.6597938144,0.1041666667,0.2540540541,0.3421052632,0.1764705882,0.4558823529
Shaun Livingston  ,2016,0.4512820513,0.2053571429,0.1798245614,0.1020408163,0.09756097561,0.1153846154,0.2564102564,0.1610942249,0.1934156379,0.1168831169,0.281748072,0.1428571429,0.3534136546,0.6932989691,0.1458333333,0.3621621622,0.4894736842,0.2843137255,0.5882352941
Shaun Livingston  ,2015,0.4335042735,0.1964285714,0.1885964912,0.08163265306,0.09756097561,0.1217948718,0.2820512821,0.1489361702,0.1975308642,0.1064935065,0.3023136247,0.07619047619,0.3172690763,0.5592783505,0.2048611111,0.2918918919,0.4315789474,0.2352941176,0.4117647059
Shaun Livingston  ,2014,0.6064957265,0.25,0.2456140351,0.2142857143,0.2032520325,0.1794871795,0.2735042735,0.2218844985,0.2139917695,0.2155844156,0.2966580977,0.1523809524,0.3815261044,0.6159793814,0.2118055556,0.3513513514,0.4947368421,0.3137254902,0.4705882353
Shawn Long  ,2017,0.01162393162,0.2767857143,0.2324561404,0.112244898,0.1544715447,0.2756410256,0.05982905983,0.2188449848,0.004115226337,0.03636363636,0.01439588689,0.04761904762,0.7670682731,0.7293814433,0.5347222222,0.1621621622,0.5368421053,0.2156862745,0.5735294118
Kevon Looney  ,2024,0.3401709402,0.1428571429,0.100877193,0.08163265306,0.08943089431,0.3397435897,0.1538461538,0.1063829787,0.06995884774,0.1064935065,0.1686375321,0.1047619048,0.40562249,0.793814433,0.04513888889,0.3297297297,0.5052631579,0.2745098039,0.8088235294
Kevon Looney  ,2023,0.601025641,0.2410714286,0.1710526316,0.112244898,0.1544715447,0.5705128205,0.2136752137,0.1823708207,0.06172839506,0.2,0.2694087404,0.180952381,0.5140562249,0.8427835052,0.02083333333,0.5837837838,0.5842105263,0.3921568627,1
Kevon Looney  ,2022,0.5237606838,0.1964285714,0.1578947368,0.09183673469,0.1219512195,0.4423076923,0.1709401709,0.1519756839,0.1028806584,0.1558441558,0.2046272494,0.08571428571,0.4297188755,0.706185567,0.07638888889,0.4810810811,0.5210526316,0.3235294118,0.7205882353
Kevon Looney  ,2020,0.0211965812,0.1071428571,0.1403508772,0.05102040816,0.0487804878,0.1858974359,0.08547008547,0.07294832827,0.01646090535,0.02337662338,0.02313624679,0.05714285714,0.1767068273,0.2345360825,0.1979166667,0.1135135135,0.1789473684,0.1764705882,0.2205882353
Kevon Looney  ,2019,0.4379487179,0.2142857143,0.1535087719,0.08163265306,0.1056910569,0.3076923077,0.1282051282,0.1610942249,0.06172839506,0.1376623377,0.1532133676,0.1428571429,0.4939759036,0.8350515464,0.09722222222,0.4378378378,0.5,0.2843137255,0.8235294118
Kevon Looney  ,2018,0.2427350427,0.125,0.09210526316,0.0612244898,0.09756097561,0.1858974359,0.05128205128,0.09118541033,0.04115226337,0.08831168831,0.05038560411,0.05714285714,0.3935742972,0.7113402062,0.08333333333,0.2648648649,0.4631578947,0.2352941176,0.6176470588
Kevon Looney  ,2017,0.08444444444,0.07142857143,0.05263157895,0.04081632653,0.0487804878,0.1217948718,0.04273504274,0.04559270517,0.01646090535,0.03896103896,0.03547557841,0.05714285714,0.3453815261,0.6211340206,0.1180555556,0.1891891892,0.3842105263,0.1960784314,0.5735294118
Brook Lopez  ,2024,0.7558974359,0.3839285714,0.3859649123,0.1428571429,0.1382113821,0.3076923077,0.1367521368,0.3495440729,0.09053497942,0.1714285714,0.1562982005,0.1904761905,0.3935742972,0.7628865979,0.2083333333,0.4324324324,0.5263157895,0.3725490196,0.6176470588
Brook Lopez  ,2023,0.7429059829,0.5178571429,0.4692982456,0.193877551,0.1951219512,0.4038461538,0.1111111111,0.452887538,0.1152263374,0.2701298701,0.123907455,0.4,0.5381526104,0.8195876289,0.3229166667,0.5459459459,0.5842105263,0.4411764706,0.6323529412
Brook Lopez  ,2022,0.0335042735,0.3928571429,0.4078947368,0.1530612245,0.1463414634,0.2371794872,0.04273504274,0.3465045593,0.01646090535,0.02597402597,0.00616966581,0.02857142857,0.4417670683,0.6649484536,0.4131944444,0.1513513514,0.4052631579,0.2058823529,0.4852941176
Brook Lopez  ,2021,0.5818803419,0.3839285714,0.3640350877,0.1734693878,0.162601626,0.2948717949,0.05982905983,0.3434650456,0.07818930041,0.1844155844,0.06323907455,0.1619047619,0.4176706827,0.7706185567,0.2395833333,0.4,0.4736842105,0.2843137255,0.6176470588
Brook Lopez  ,2020,0.5528205128,0.3571428571,0.399122807,0.193877551,0.1788617886,0.2692307692,0.1282051282,0.3343465046,0.0987654321,0.2,0.1269922879,0.1619047619,0.4016064257,0.6159793814,0.2881944444,0.4108108108,0.5789473684,0.3823529412,0.4411764706
Brook Lopez  ,2019,0.7254700855,0.3660714286,0.3903508772,0.1428571429,0.1300813008,0.2884615385,0.1025641026,0.3495440729,0.1316872428,0.1896103896,0.1228791774,0.2,0.3855421687,0.7345360825,0.2326388889,0.4756756757,0.5894736842,0.431372549,0.5
Brook Lopez  ,2018,0.5247863248,0.4196428571,0.4342105263,0.1530612245,0.1707317073,0.2307692308,0.1452991453,0.3647416413,0.1563786008,0.1922077922,0.1470437018,0.2476190476,0.4618473896,0.631443299,0.46875,0.3189189189,0.5210526316,0.3235294118,0.4264705882
Brook Lopez  ,2017,0.6912820513,0.6339285714,0.649122807,0.3979591837,0.3983739837,0.3205128205,0.1965811966,0.5927051672,0.2674897119,0.4805194805,0.2149100257,0.5047619048,0.6184738956,0.6855670103,0.6666666667,0.3783783784,0.5947368421,0.431372549,0.4264705882
Brook Lopez  ,2016,0.7716239316,0.6964285714,0.6578947368,0.4387755102,0.4471544715,0.4743589744,0.1709401709,0.5957446809,0.2386831276,0.5064935065,0.1701799486,0.5523809524,0.6706827309,0.6443298969,0.6006944444,0.4486486486,0.5421052632,0.4019607843,0.4411764706
Brook Lopez  ,2015,0.6495726496,0.5982142857,0.5657894737,0.3163265306,0.3089430894,0.4487179487,0.05982905983,0.4924012158,0.09053497942,0.3584415584,0.06118251928,0.4571428571,0.7108433735,0.6340206186,0.5659722222,0.4918918919,0.5368421053,0.3529411765,0.4852941176
Brook Lopez  ,2014,0.1138461538,0.6517857143,0.5570175439,0.5612244898,0.5528455285,0.358974359,0.07692307692,0.5987841945,0.02057613169,0.1454545455,0.02005141388,0.1238095238,0.8192771084,0.8170103093,0.59375,0.2378378378,0.6684210526,0.2745098039,0.6176470588
Robin Lopez  ,2023,0.03384615385,0.08928571429,0.05263157895,0.04081632653,0.0406504065,0.0641025641,0.04273504274,0.06079027356,0.02880658436,0.02077922078,0.02467866324,0.0380952381,0.265060241,0.9355670103,0.2118055556,0.1459459459,0.3157894737,0.1862745098,0.5147058824
Robin Lopez  ,2022,0.1408547009,0.25,0.2061403509,0.09183673469,0.1219512195,0.1987179487,0.1282051282,0.1854103343,0.03703703704,0.06233766234,0.06426735219,0.05714285714,0.3493975904,0.6649484536,0.3090277778,0.1567567568,0.2736842105,0.1666666667,0.4558823529
Robin Lopez  ,2021,0.3945299145,0.3125,0.2280701754,0.1428571429,0.1544715447,0.2179487179,0.06837606838,0.2431610942,0.05349794239,0.1480519481,0.06838046272,0.1619047619,0.4698795181,0.8994845361,0.2465277778,0.3135135135,0.4210526316,0.2352941176,0.6617647059
Robin Lopez  ,2020,0.2591452991,0.1696428571,0.1622807018,0.04081632653,0.06504065041,0.1282051282,0.05982905983,0.1337386018,0.04115226337,0.05974025974,0.05758354756,0.06666666667,0.2088353414,0.6237113402,0.2291666667,0.1945945946,0.3368421053,0.1764705882,0.3235294118
Robin Lopez  ,2019,0.4806837607,0.3392857143,0.2807017544,0.1224489796,0.1382113821,0.2243589744,0.1025641026,0.2583586626,0.06995884774,0.1428571429,0.1053984576,0.1333333333,0.437751004,0.7371134021,0.2986111111,0.2594594595,0.3736842105,0.1960784314,0.5
Robin Lopez  ,2018,0.5094017094,0.4464285714,0.4078947368,0.112244898,0.1138211382,0.2628205128,0.1623931624,0.3282674772,0.1275720165,0.1142857143,0.1532133676,0.1333333333,0.3895582329,0.618556701,0.3611111111,0.2162162162,0.3578947368,0.1862745098,0.3970588235
Robin Lopez  ,2017,0.708034188,0.3928571429,0.3859649123,0.09183673469,0.1056910569,0.3846153846,0.08547008547,0.2857142857,0.1111111111,0.1220779221,0.09357326478,0.1333333333,0.3775100402,0.5128865979,0.2604166667,0.3459459459,0.3578947368,0.1862745098,0.4264705882
Robin Lopez  ,2016,0.6902564103,0.3660714286,0.3201754386,0.1632653061,0.162601626,0.4423076923,0.1196581197,0.282674772,0.1522633745,0.1766233766,0.1316195373,0.1428571429,0.5060240964,0.675257732,0.2673611111,0.427027027,0.4631578947,0.2941176471,0.5
Robin Lopez  ,2015,0.4916239316,0.3303571429,0.2894736842,0.1734693878,0.1788617886,0.4038461538,0.07692307692,0.2613981763,0.0658436214,0.1688311688,0.06889460154,0.1619047619,0.4497991968,0.675257732,0.1909722222,0.3891891892,0.4789473684,0.2843137255,0.5588235294
Robin Lopez  ,2014,0.8215384615,0.3571428571,0.3114035088,0.2448979592,0.243902439,0.5192307692,0.07692307692,0.3069908815,0.08230452675,0.2701298701,0.08946015424,0.180952381,0.5100401606,0.7551546392,0.1388888889,0.627027027,0.5368421053,0.4019607843,0.7205882353
Kevin Love  ,2024,0.2475213675,0.2321428571,0.25,0.1530612245,0.162601626,0.3653846154,0.1794871795,0.2370820669,0.1399176955,0.0987012987,0.1326478149,0.06666666667,0.5421686747,0.7345360825,0.4131944444,0.2918918919,0.6631578947,0.3235294118,0.6176470588
Kevin Love  ,2023,0.3555555556,0.2142857143,0.2631578947,0.1326530612,0.1219512195,0.3846153846,0.1623931624,0.2188449848,0.1810699588,0.07532467532,0.1316195373,0.05714285714,0.3253012048,0.6082474227,0.3194444444,0.2540540541,0.5052631579,0.2745098039,0.4558823529
Kevin Love  ,2022,0.5008547009,0.3660714286,0.4166666667,0.2244897959,0.2195121951,0.4358974359,0.188034188,0.3829787234,0.2427983539,0.1662337662,0.1881748072,0.1047619048,0.5863453815,0.7268041237,0.5243055556,0.4216216216,0.7105263158,0.4607843137,0.5588235294
